id_acolhimento;IBGE_sede;Região_sede;UF_sede;Municipio_sede;area_sede;Pop_Total2010_sede;Porte_pop2010_sede;q10_IBGE7;q10_IBGE;q10_UF;q10;q10_velha;q10_area;q10_Pop_Total2010;q10_Pop_Urbana2010;q10_Pop_Rural2010;q10_Porte_pop2010
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4318614;431861;RS;São José do Sul;São José do Sul;60,11;2082;720;1362;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4318309;431830;RS;São Gabriel;São Gabriel;5019,65;60425;53775;6650;Médio
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4315206;431520;RS;Putinga;Putinga;219,94;4141;1577;2564;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4315156;431515;RS;Progresso;Progresso;255,12;6163;1873;4290;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4314159;431415;RS;Paverama;Paverama;171,61;8044;4098;3946;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4312153;431215;RS;Mato Leitão;Mato Leitão;45,9;3865;1621;2244;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4312054;431205;RS;Marques de Souza;Marques de Souza;125,18;4068;1545;2523;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4311403;431140;RS;Lajeado;Lajeado;90,42;71445;71180;265;Médio
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4310801;431080;RS;Ivoti;Ivoti;63,14;19874;18062;1812;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4208401;420840;SC;Itapiranga;Itapiranga;280,12;15409;7616;7793;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4309001;430900;RS;Giruá;Giruá;855,92;17075;12907;4168;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4308607;430860;RS;Garibaldi;Garibaldi;167,7;30689;27211;3478;Pequeno II
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4306734;430673;RS;Doutor Maurício Cardoso;Dr. Maurício Cardoso;256,32;5313;2619;2694;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4303905;430390;RS;Campo Bom;Campo Bom;61,41;60074;57338;2736;Médio
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4302659;430265;RS;Brochier;Brochier;109,7;4675;2296;2379;Pequeno I
4321303300092;432130;Região Sul;RS;Taquari;349,97;26092;Pequeno II;4301404;430140;RS;Arvorezinha;Arvorezinha;271,64;10225;6273;3952;Pequeno I
4321203306399;432120;Região Sul;RS;Taquara;457,13;54643;Médio;4321709;432170;RS;Três Coroas;tres coroas;185,54;23848;20546;3302;Pequeno II
4321203306399;432120;Região Sul;RS;Taquara;457,13;54643;Médio;4316006;431600;RS;Rolante;rolante;296,99;19485;15310;4175;Pequeno I
4321203306399;432120;Região Sul;RS;Taquara;457,13;54643;Médio;4315750;431575;RS;Riozinho;riozinho;239,34;4330;2748;1582;Pequeno I
4321203306399;432120;Região Sul;RS;Taquara;457,13;54643;Médio;4313060;431306;RS;Nova Hartz;nova hartz;62,56;18346;15269;3077;Pequeno I
4321203306399;432120;Região Sul;RS;Taquara;457,13;54643;Médio;4312401;431240;RS;Montenegro;montenegro;420,02;59415;53629;5786;Médio
4321203306399;432120;Região Sul;RS;Taquara;457,13;54643;Médio;4311122;431112;RS;Jaquirana;jaquirana;907,94;4177;2430;1747;Pequeno I
4321203306399;432120;Região Sul;RS;Taquara;457,13;54643;Médio;4310108;431010;RS;Igrejinha;igrejinha;136,82;31660;30190;1470;Pequeno II
4321203306399;432120;Região Sul;RS;Taquara;457,13;54643;Médio;4309100;430910;RS;Gramado;gramado;237,02;32273;29013;3260;Pequeno II
4321203306399;432120;Região Sul;RS;Taquara;457,13;54643;Médio;4308607;430860;RS;Garibaldi;garibaldi;167,7;30689;27211;3478;Pequeno II
4321203306399;432120;Região Sul;RS;Taquara;457,13;54643;Médio;4307609;430760;RS;Estância Velha;estancia velha;52,38;42574;41484;1090;Pequeno II
5108003303024;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5104542;510454;MT;Itanhangá;Itanhangá;2898,07;5276;3171;2105;Pequeno I
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5106505;510650;MT;Poconé;POCONÉ;17260,86;31779;23062;8717;Pequeno II
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5106224;510622;MT;Nova Mutum;NOVA MUTUM;9537,92;31649;25865;5784;Pequeno II
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5108907;510890;MT;Nova Maringá;NOVA MARINGA;11512,47;6590;3421;3169;Pequeno I
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5105259;510525;MT;Lucas do Rio Verde;LUCAS DO RIO VERDE;3659,86;45556;42455;3101;Pequeno II
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5105200;510520;MT;Juscimeira;JUCIMEIRA;2205,02;11430;8501;2929;Pequeno I
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5104542;510454;MT;Itanhangá;ITANHANGA;2898,07;5276;3171;2105;Pequeno I
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5104526;510452;MT;Ipiranga do Norte;IPIRANGA;3467,05;5123;3475;1648;Pequeno I
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5104104;510410;MT;Guarantã do Norte;GUARANTÃ DO NORTE;4713,04;32216;23940;8276;Pequeno II
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5103403;510340;MT;Cuiabá;CUIABA;3538,17;551098;540814;10284;Grande
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5205059;520505;GO;Castelândia;CASTELO DOS SONHOS;297,43;3638;3344;294;Pequeno I
5108003305624;510800;Região Centro-Oeste;MT;Tapurah;11600,13;10392;Pequeno I;5100201;510020;MT;Água Boa;AGUA BOA;7484,21;20856;16759;4097;Pequeno II
3553403300770;355340;Região Sudeste;SP;Tanabi;745,23;24055;Pequeno II;3531407;353140;SP;Monte Aprazível;Monte Aprazivel;482,93;21746;19803;1943;Pequeno II
3553403300770;355340;Região Sudeste;SP;Tanabi;745,23;24055;Pequeno II;3530300;353030;SP;Mirassol;Mirassol;243,8;53792;52433;1359;Médio
3553403300770;355340;Região Sudeste;SP;Tanabi;745,23;24055;Pequeno II;3512902;351290;SP;Cosmorama;Cosmorama;441,33;7214;4945;2269;Pequeno I
3553403300770;355340;Região Sudeste;SP;Tanabi;745,23;24055;Pequeno II;3504800;350480;SP;Bálsamo;Balsamo;150,41;8160;7474;686;Pequeno I
3553403303114;355340;Região Sudeste;SP;Tanabi;745,23;24055;Pequeno II;3512902;351290;SP;Cosmorama;Cosmorama;441,33;7214;4945;2269;Pequeno I
3553403303114;355340;Região Sudeste;SP;Tanabi;745,23;24055;Pequeno II;3501806;350180;SP;Américo de Campos;Américo de Campos;253,85;5706;4788;918;Pequeno I
4126673303154;412667;Região Sul;PR;Tamarana;472,15;12262;Pequeno I;4113700;411370;PR;Londrina;LONDRINA;1650,81;506701;493520;13181;Grande
4217803303760;421780;Região Sul;SC;Taió;693,03;17260;Pequeno I;4215307;421530;SC;Salete;SALETE;179,31;7370;4987;2383;Pequeno I
4217803303760;421780;Região Sul;SC;Taió;693,03;17260;Pequeno I;4210852;421085;SC;Mirim Doce;MIRIM DOCE;336,31;2513;1202;1311;Pequeno I
3552603300599;355260;Região Sudeste;SP;Tabapuã;345,6;11363;Pequeno I;3511201;351120;SP;Catiguá;Catiguá;145,43;7127;6569;558;Pequeno I
3552603301605;355260;Região Sudeste;SP;Tabapuã;345,6;11363;Pequeno I;3511201;351120;SP;Catiguá;Catiguá;145,43;7127;6569;558;Pequeno I
3552203301485;355220;Região Sudeste;SP;Sorocaba;449,12;586625;Grande;3502903;350290;SP;Araçoiaba da Serra;Araçoiaba da Serra;255,55;27299;18764;8535;Pequeno II
3552203304390;355220;Região Sudeste;SP;Sorocaba;449,12;586625;Grande;3502903;350290;SP;Araçoiaba da Serra;Araçoiaba da Serra;255,55;27299;18764;8535;Pequeno II
3552203304498;355220;Região Sudeste;SP;Sorocaba;449,12;586625;Grande;3550605;355060;SP;São Roque;SÃO ROQUE;307,55;78821;71488;7333;Médio
3552203304500;355220;Região Sudeste;SP;Sorocaba;449,12;586625;Grande;3502903;350290;SP;Araçoiaba da Serra;ARAÇOIABA DA SERRA;255,55;27299;18764;8535;Pequeno II
3552203304660;355220;Região Sudeste;SP;Sorocaba;449,12;586625;Grande;3502903;350290;SP;Araçoiaba da Serra;ARAÇOIABA DA SERRA;255,55;27299;18764;8535;Pequeno II
3552203304671;355220;Região Sudeste;SP;Sorocaba;449,12;586625;Grande;3502903;350290;SP;Araçoiaba da Serra;ARAÇOIABA;255,55;27299;18764;8535;Pequeno II
3552203305203;355220;Região Sudeste;SP;Sorocaba;449,12;586625;Grande;3502903;350290;SP;Araçoiaba da Serra;ARAÇOIABA DA SERRA;255,55;27299;18764;8535;Pequeno II
3552203305401;355220;Região Sudeste;SP;Sorocaba;449,12;586625;Grande;3502903;350290;SP;Araçoiaba da Serra;Araçoiaba;255,55;27299;18764;8535;Pequeno II
4320803305791;432080;Região Sul;RS;Soledade;1213,41;30044;Pequeno II;4301404;430140;RS;Arvorezinha;Arvorezinha;271,64;10225;6273;3952;Pequeno I
4320703302455;432070;Região Sul;RS;Sobradinho;130,39;14283;Pequeno I;4320263;432026;RS;Segredo;Segredo;247,49;7158;1807;5351;Pequeno I
4320703302455;432070;Região Sul;RS;Sobradinho;130,39;14283;Pequeno I;4314068;431406;RS;Passa Sete;Passa Sete;304,76;5154;555;4599;Pequeno I
4320703302455;432070;Região Sul;RS;Sobradinho;130,39;14283;Pequeno I;4311239;431123;RS;Lagoa Bonita do Sul;Lagoa Bonita do Sul;108,5;2662;384;2278;Pequeno I
4320703302455;432070;Região Sul;RS;Sobradinho;130,39;14283;Pequeno I;4309753;430975;RS;Ibarama;Ibarama;193,11;4371;1053;3318;Pequeno I
5107903305024;510790;Região Centro-Oeste;MT;Sinop;3194,34;113099;Grande;5107248;510724;MT;Santa Carmem;SANTA CARMEM;3920,28;4085;3081;1004;Pequeno I
5007703303018;500770;Região Centro-Oeste;MS;Sete Quedas;825,93;10780;Pequeno I;5004601;500460;MS;Itaquiraí;ITAQUIRAI;2063,88;18614;7600;11014;Pequeno I
3551703301034;355170;Região Sudeste;SP;Sertãozinho;402,8;110074;Grande;3505609;350560;SP;Barrinha;Barrinha;146,57;28496;28180;316;Pequeno II
3551703301142;355170;Região Sudeste;SP;Sertãozinho;402,8;110074;Grande;3505609;350560;SP;Barrinha;Barrinha;146,57;28496;28180;316;Pequeno II
4126503303671;412650;Região Sul;PR;Sertanópolis;505,53;15638;Pequeno I;4120507;412050;PR;Primeiro de Maio;Primeiro de Maio;414,44;10832;10083;749;Pequeno I
4126503303671;412650;Região Sul;PR;Sertanópolis;505,53;15638;Pequeno I;4102802;410280;PR;Bela Vista do Paraíso;Bela Vista do Paraíso;242,69;15079;14196;883;Pequeno I
4126503303671;412650;Região Sul;PR;Sertanópolis;505,53;15638;Pequeno I;4100806;410080;PR;Alvorada do Sul;Alvorada do Sul;424,25;10283;7338;2945;Pequeno I
3167103302906;316710;Região Sudeste;MG;Serro;1217,65;20835;Pequeno II;3166501;316650;MG;Serra Azul de Minas;SERRA AZUL DE MINAS;222,71;4220;1710;2510;Pequeno I
3167103302906;316710;Região Sudeste;MG;Serro;1217,65;20835;Pequeno II;3160207;316020;MG;Santo Antônio do Itambé;SANTO ANTÔNIO DO ITAMBÉ;303,86;4135;1230;2905;Pequeno I
3167103302906;316710;Região Sudeste;MG;Serro;1217,65;20835;Pequeno II;3102407;310240;MG;Alvorada de Minas;ALVORADA DE MINAS;374,91;3546;1450;2096;Pequeno I
2930103305739;293010;Região Nordeste;BA;Senhor do Bonfim;816,7;74419;Médio;2930105;293010;BA;Senhor do Bonfim;Senhor do Bonfim;816,7;74419;57566;16853;Médio
2930103305739;293010;Região Nordeste;BA;Senhor do Bonfim;816,7;74419;Médio;2906006;290600;BA;Campo Formoso;Campo Formoso;6806,1;66616;24863;41753;Médio
5007803302642;500780;Região Centro-Oeste;MS;Selvíria;3258,65;6287;Pequeno I;5008305;500830;MS;Três Lagoas;Três Lagoas;10206,37;101791;97069;4722;Grande
5007803302642;500780;Região Centro-Oeste;MS;Selvíria;3258,65;6287;Pequeno I;5007802;500780;MS;Selvíria;Selvíria;3258,65;6287;4772;1515;Pequeno I
5007803302642;500780;Região Centro-Oeste;MS;Selvíria;3258,65;6287;Pequeno I;5002951;500295;MS;Chapadão do Sul;Chapadão do Sul;3850,69;19648;16777;2871;Pequeno I
5007803306061;500780;Região Centro-Oeste;MS;Selvíria;3258,65;6287;Pequeno I;5008305;500830;MS;Três Lagoas;Tres Lagoas;10206,37;101791;97069;4722;Grande
5007803306061;500780;Região Centro-Oeste;MS;Selvíria;3258,65;6287;Pequeno I;5006309;500630;MS;Paranaíba;Paranaíba;5402,78;40192;35754;4438;Pequeno II
5007803306061;500780;Região Centro-Oeste;MS;Selvíria;3258,65;6287;Pequeno I;5002951;500295;MS;Chapadão do Sul;Chapadão do Sul;3850,69;19648;16777;2871;Pequeno I
5007803306061;500780;Região Centro-Oeste;MS;Selvíria;3258,65;6287;Pequeno I;5001003;500100;MS;Aparecida do Taboado;Aparecida do Taboado;2750,13;22320;20096;2224;Pequeno II
4320203304047;432020;Região Sul;RS;Seberi;301,42;10897;Pequeno I;4320206;432020;RS;Seberi;SEBERI;301,42;10897;5923;4974;Pequeno I
4320203304047;432020;Região Sul;RS;Seberi;301,42;10897;Pequeno I;4316709;431670;RS;Santa Bárbara do Sul;SANTA BARBARA;971,15;8829;6985;1844;Pequeno I
4320203304047;432020;Região Sul;RS;Seberi;301,42;10897;Pequeno I;4307302;430730;RS;Erval Seco;RVAL SECO;363,89;7878;3437;4441;Pequeno I
4320203304047;432020;Região Sul;RS;Seberi;301,42;10897;Pequeno I;4306429;430642;RS;Dois Irmãos das Missões;DOIS IRMÃOS DAS MISSÕES;225,68;2157;1094;1063;Pequeno I
4320203304047;432020;Região Sul;RS;Seberi;301,42;10897;Pequeno I;4203105;420310;SC;Caibi;CAIBI;171,71;6219;3578;2641;Pequeno I
4320103302276;432010;Região Sul;RS;Sarandi;353,36;21285;Pequeno II;4320107;432010;RS;Sarandi;SARANDI;353,36;21285;17940;3345;Pequeno II
4320103302276;432010;Região Sul;RS;Sarandi;353,36;21285;Pequeno II;4316204;431620;RS;Rondinha;RONDINHA;252,24;5518;2317;3201;Pequeno I
4320103302276;432010;Região Sul;RS;Sarandi;353,36;21285;Pequeno II;4316105;431610;RS;Ronda Alta;RONDA ALTA;426,34;10221;6867;3354;Pequeno I
4320103302276;432010;Região Sul;RS;Sarandi;353,36;21285;Pequeno II;4312955;431295;RS;Nova Boa Vista;NOVA BOA VISTA;94,24;1960;578;1382;Pequeno I
4320103302276;432010;Região Sul;RS;Sarandi;353,36;21285;Pequeno II;4311601;431160;RS;Liberato Salzano;LIBERATO SALZANO;245,63;5780;1297;4483;Pequeno I
4320103302276;432010;Região Sul;RS;Sarandi;353,36;21285;Pequeno II;4306924;430692;RS;Engenho Velho;ENGENHO VELHO;71,19;1527;599;928;Pequeno I
4320103302276;432010;Região Sul;RS;Sarandi;353,36;21285;Pequeno II;4305801;430580;RS;Constantina;CONSTANTINA;203;9752;6510;3242;Pequeno I
4320103302276;432010;Região Sul;RS;Sarandi;353,36;21285;Pequeno II;4301958;430195;RS;Barra Funda;BARRA FUNDA;60,03;2367;1522;845;Pequeno I
4320003303685;432000;Região Sul;RS;Sapucaia do Sul;58,64;130957;Grande;4313375;431337;RS;Nova Santa Rita;Nova Santa Rita;217,87;22716;19475;3241;Pequeno II
4319903305516;431990;Região Sul;RS;Sapiranga;137,52;74985;Médio;4321204;432120;RS;Taquara;Taquara;457,13;54643;45266;9377;Médio
4319903305516;431990;Região Sul;RS;Sapiranga;137,52;74985;Médio;4314803;431480;RS;Portão;Portão;159,94;30920;25276;5644;Pequeno II
4319903305516;431990;Região Sul;RS;Sapiranga;137,52;74985;Médio;4310801;431080;RS;Ivoti;Ivoti;63,14;19874;18062;1812;Pequeno I
4319903305516;431990;Região Sul;RS;Sapiranga;137,52;74985;Médio;4310108;431010;RS;Igrejinha;Igrejinha;136,82;31660;30190;1470;Pequeno II
4319903305516;431990;Região Sul;RS;Sapiranga;137,52;74985;Médio;4306403;430640;RS;Dois Irmãos;Dois Irmãos;65,16;27572;27276;296;Pequeno II
2515303304449;251530;Região Nordeste;PB;Sapé;316,33;50143;Médio;2515971;251597;PB;Sobrado;SOBRADO;63,09;7373;883;6490;Pequeno I
2515303304449;251530;Região Nordeste;PB;Sapé;316,33;50143;Médio;2512762;251276;PB;Riachão do Poço;RIACHÃO DO POSSO;39,07;4164;1287;2877;Pequeno I
3164703300808;316470;Região Sudeste;MG;São Sebastião do Paraíso;822,3;64980;Médio;3134806;313480;MG;Jacuí;Jacuí;409,74;7502;4570;2932;Pequeno I
4319403301954;431940;Região Sul;RS;São Pedro do Sul;873,59;16368;Pequeno I;4321493;432149;RS;Toropi;Toropi;202,98;2952;611;2341;Pequeno I
4319403301954;431940;Região Sul;RS;São Pedro do Sul;873,59;16368;Pequeno I;4315321;431532;RS;Quevedos;Quevedos;543,36;2710;852;1858;Pequeno I
4319403301954;431940;Região Sul;RS;São Pedro do Sul;873,59;16368;Pequeno I;4306379;430637;RS;Dilermando de Aguiar;Dilermando de Aguiar;602,57;3064;991;2073;Pequeno I
3550403301602;355040;Região Sudeste;SP;São Pedro;618,2;31662;Pequeno II;3550407;355040;SP;São Pedro;São Pedro;618,2;31662;26607;5055;Pequeno II
3550403301602;355040;Região Sudeste;SP;São Pedro;618,2;31662;Pequeno II;3547007;354700;SP;Santa Maria da Serra;Santa Maria da Serra;256,48;5413;4772;641;Pequeno I
3550303305125;355030;Região Sudeste;SP;São Paulo;1522,99;11253503;Metrópole;3547809;354780;SP;Santo André;Santo André;174,84;676407;676407;;Grande
3550303305125;355030;Região Sudeste;SP;São Paulo;1522,99;11253503;Metrópole;3513801;351380;SP;Diadema;Diadema;30,65;386089;386089;;Grande
4217203302262;421720;Região Sul;SC;São Miguel do Oeste;234,4;36306;Pequeno II;4212239;421223;SC;Paraíso;PARAÍSO;178,61;4080;1451;2629;Pequeno I
4217203302262;421720;Região Sul;SC;São Miguel do Oeste;234,4;36306;Pequeno II;4206405;420640;SC;Guaraciaba;GUARACIABA;330,65;10498;4924;5574;Pequeno I
4217203302262;421720;Região Sul;SC;São Miguel do Oeste;234,4;36306;Pequeno II;4205357;420535;SC;Flor do Sertão;FLOR DO SERTÃO;58,71;1588;328;1260;Pequeno I
4217203302262;421720;Região Sul;SC;São Miguel do Oeste;234,4;36306;Pequeno II;4202099;420209;SC;Barra Bonita;BARRA BONITA;93,47;1878;279;1599;Pequeno I
4125703301613;412570;Região Sul;PR;São Miguel do Iguaçu;851,3;25769;Pequeno II;4123501;412350;PR;Santa Helena;SANTA HELENA;758,23;23413;12586;10827;Pequeno II
3550103300157;355010;Região Sudeste;SP;São Manuel;651,04;38342;Pequeno II;3541059;354105;SP;Pratânia;Pratânia;179,82;4599;3485;1114;Pequeno I
3550103300157;355010;Região Sudeste;SP;São Manuel;651,04;38342;Pequeno II;3503604;350360;SP;Areiópolis;Areiópolis;85,95;10579;9401;1178;Pequeno I
3550103300699;355010;Região Sudeste;SP;São Manuel;651,04;38342;Pequeno II;3541059;354105;SP;Pratânia;Pratânia;179,82;4599;3485;1114;Pequeno I
3550103300699;355010;Região Sudeste;SP;São Manuel;651,04;38342;Pequeno II;3503604;350360;SP;Areiópolis;Areiópolis;85,95;10579;9401;1178;Pequeno I
3163703303266;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3152600;315260;MG;Pouso Alto;Pouso Alto;261,21;6213;3658;2555;Pequeno I
3163703303266;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3133105;313310;MG;Itanhandu;Itanhandú;143,94;14175;11925;2250;Pequeno I
3163703303266;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3133006;313300;MG;Itamonte;Itamonte;430,6;14003;9612;4391;Pequeno I
3163703303266;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3120805;312080;MG;Cruzília;Cruzília;523,47;14591;13286;1305;Pequeno I
3163703303266;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3108305;310830;MG;Borda da Mata;Borda da Mata;300,08;17118;13718;3400;Pequeno I
3163703305606;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3165404;316540;MG;Sapucaí-Mirim;Sapucai-Mirim;284,8;6241;3783;2458;Pequeno I
3163703305606;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3152600;315260;MG;Pouso Alto;Pouso Alto;261,21;6213;3658;2555;Pequeno I
3163703305606;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3147303;314730;MG;Paraisópolis;Paraisopolis;331,51;19379;16058;3321;Pequeno I
3163703305606;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3133105;313310;MG;Itanhandu;Itanhandu;143,94;14175;11925;2250;Pequeno I
3163703305606;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3133006;313300;MG;Itamonte;Itamonte;430,6;14003;9612;4391;Pequeno I
3163703305606;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3130507;313050;MG;Ilicínea;Ilicinia;376;11488;9096;2392;Pequeno I
3163703305606;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3127404;312740;MG;Gonçalves;Gonçalves;187,6;4220;1164;3056;Pequeno I
3163703305606;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3120805;312080;MG;Cruzília;Cruzilia;523,47;14591;13286;1305;Pequeno I
3163703305606;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3108305;310830;MG;Borda da Mata;Borda da Mata;300,08;17118;13718;3400;Pequeno I
3163703305606;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3108008;310800;MG;Bom Sucesso;Bom Sucesso;706,19;17243;14194;3049;Pequeno I
3163703305607;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3165404;316540;MG;Sapucaí-Mirim;Sapucaí;284,8;6241;3783;2458;Pequeno I
3163703305607;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3152600;315260;MG;Pouso Alto;Pouso Alto;261,21;6213;3658;2555;Pequeno I
3163703305607;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3147303;314730;MG;Paraisópolis;Paraisópolis;331,51;19379;16058;3321;Pequeno I
3163703305607;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3133105;313310;MG;Itanhandu;Itanhandu;143,94;14175;11925;2250;Pequeno I
3163703305607;316370;Região Sudeste;MG;São Lourenço;57,07;41657;Pequeno II;3133006;313300;MG;Itamonte;Itamonte;430,6;14003;9612;4391;Pequeno I
